LEVEL,R_BITS,T1,decoder,nflips,av_errors_left,max_errors_left,n_tests
3,20801,199,PickyFix,125,0.194200,37.000000,10000
3,20801,199,PickyFix,130,0.260900,42.000000,10000
3,20801,199,PickyFix,135,0.358800,44.000000,10000
3,20801,199,PickyFix,140,0.495000,67.000000,10000
3,20801,199,PickyFix,145,0.679600,65.000000,10000
3,20801,199,PickyFix,150,0.970900,45.000000,10000
3,20801,199,PickyFix,155,1.240500,71.000000,10000
3,20801,199,PickyFix,160,1.749200,69.000000,10000
3,20801,199,PickyFix,165,2.112800,86.000000,10000
3,20801,199,PickyFix,170,2.836800,67.000000,10000
3,20801,199,PickyFix,175,3.644400,82.000000,10000
3,20801,199,PickyFix,180,4.536900,81.000000,10000
3,20801,199,PickyFix,185,5.564100,108.000000,10000
3,20801,199,PickyFix,190,6.898800,101.000000,10000
3,20801,199,PickyFix,195,8.046400,114.000000,10000
3,20901,199,BGF,NA,105.172300,152.000000,10000
3,20901,199,PickyFix,5,30.268500,98.000000,10000
3,20901,199,PickyFix,10,18.605500,91.000000,10000
3,20901,199,PickyFix,15,9.340900,57.000000,10000
3,20901,199,PickyFix,20,3.213000,80.000000,10000
3,20901,199,PickyFix,25,1.070700,36.000000,10000
3,20901,199,PickyFix,30,0.367600,30.000000,10000
3,20901,199,PickyFix,35,0.152700,27.000000,10000
3,20901,199,PickyFix,40,0.063700,27.000000,10000
3,20901,199,PickyFix,45,0.032500,17.000000,10000
3,20901,199,PickyFix,50,0.022300,27.000000,10000
3,20901,199,PickyFix,55,0.011700,18.000000,10000
3,20901,199,PickyFix,60,0.007100,7.000000,10000
3,20901,199,PickyFix,65,0.007100,8.000000,10000
3,20901,199,PickyFix,70,0.006600,8.000000,10000
3,20901,199,PickyFix,75,0.003700,4.000000,10000
3,20901,199,PickyFix,80,0.005200,6.000000,10000
3,20901,199,PickyFix,85,0.012200,33.000000,10000
3,20901,199,PickyFix,90,0.010100,11.000000,10000
3,20901,199,PickyFix,95,0.010300,12.000000,10000
3,20901,199,PickyFix,100,0.010700,10.000000,10000
3,20901,199,PickyFix,105,0.017300,18.000000,10000
3,20901,199,PickyFix,110,0.036000,30.000000,10000
3,20901,199,PickyFix,115,0.035700,25.000000,10000
3,20901,199,PickyFix,120,0.055600,31.000000,10000
3,20901,199,PickyFix,125,0.079200,30.000000,10000
3,20901,199,PickyFix,130,0.078200,29.000000,10000
3,20901,199,PickyFix,135,0.130800,25.000000,10000
3,20901,199,PickyFix,140,0.224600,32.000000,10000
3,20901,199,PickyFix,145,0.278500,47.000000,10000
3,20901,199,PickyFix,150,0.385300,47.000000,10000
3,20901,199,PickyFix,155,0.528600,47.000000,10000
3,20901,199,PickyFix,160,0.797700,48.000000,10000
3,20901,199,PickyFix,165,1.035200,50.000000,10000
3,20901,199,PickyFix,170,1.397900,53.000000,10000
3,20901,199,PickyFix,175,1.815700,60.000000,10000
3,20901,199,PickyFix,180,2.325800,71.000000,10000
3,20901,199,PickyFix,185,3.231800,83.000000,10000
3,20901,199,PickyFix,190,3.741900,79.000000,10000
3,20901,199,PickyFix,195,4.692100,99.000000,10000
3,21001,199,BGF,NA,106.095500,155.000000,10000
3,21001,199,PickyFix,5,27.562600,102.000000,10000
3,21001,199,PickyFix,10,16.734200,75.000000,10000
3,21001,199,PickyFix,15,8.038600,61.000000,10000
3,21001,199,PickyFix,20,2.561200,54.000000,10000
3,21001,199,PickyFix,25,0.806200,39.000000,10000
3,21001,199,PickyFix,30,0.245400,48.000000,10000
3,21001,199,PickyFix,35,0.083500,12.000000,10000
3,21001,199,PickyFix,40,0.028500,31.000000,10000
3,21001,199,PickyFix,45,0.017100,12.000000,10000
3,21001,199,PickyFix,50,0.005100,5.000000,10000
3,21001,199,PickyFix,55,0.005500,12.000000,10000
3,21001,199,PickyFix,60,0.003200,9.000000,10000
3,21001,199,PickyFix,65,0.002200,3.000000,10000
3,21001,199,PickyFix,70,0.003000,12.000000,10000
3,21001,199,PickyFix,75,0.001900,4.000000,10000
3,21001,199,PickyFix,80,0.001600,8.000000,10000
3,21001,199,PickyFix,85,0.003000,7.000000,10000
3,21001,199,PickyFix,90,0.001600,3.000000,10000
3,21001,199,PickyFix,95,0.004500,6.000000,10000
3,21001,199,PickyFix,100,0.005800,9.000000,10000
3,21001,199,PickyFix,105,0.008400,11.000000,10000
3,21001,199,PickyFix,110,0.007800,7.000000,10000
3,21001,199,PickyFix,115,0.010200,9.000000,10000
3,21001,199,PickyFix,120,0.015200,17.000000,10000
3,21001,199,PickyFix,125,0.025500,28.000000,10000
3,21001,199,PickyFix,130,0.037100,17.000000,10000
3,21001,199,PickyFix,135,0.068100,30.000000,10000
3,21001,199,PickyFix,140,0.081000,33.000000,10000
3,21001,199,PickyFix,145,0.114100,28.000000,10000
3,21001,199,PickyFix,150,0.156800,42.000000,10000
3,21001,199,PickyFix,155,0.271800,47.000000,10000
3,21001,199,PickyFix,160,0.349000,34.000000,10000
3,21001,199,PickyFix,165,0.477800,53.000000,10000
3,21001,199,PickyFix,170,0.622300,88.000000,10000
3,21001,199,PickyFix,175,0.824300,39.000000,10000
3,21001,199,PickyFix,180,1.214300,57.000000,10000
3,21001,199,PickyFix,185,1.610300,72.000000,10000
3,21001,199,PickyFix,190,2.062900,100.000000,10000
3,21001,199,PickyFix,195,2.501500,74.000000,10000
3,21101,199,BGF,NA,107.615800,153.000000,10000
3,21101,199,PickyFix,5,25.474000,103.000000,10000
3,21101,199,PickyFix,10,15.115800,73.000000,10000
3,21101,199,PickyFix,15,6.743300,38.000000,10000
3,21101,199,PickyFix,20,2.122200,34.000000,10000
3,21101,199,PickyFix,25,0.588600,30.000000,10000
3,21101,199,PickyFix,30,0.175400,26.000000,10000
3,21101,199,PickyFix,35,0.049800,11.000000,10000
3,21101,199,PickyFix,40,0.022300,21.000000,10000
3,21101,199,PickyFix,45,0.008600,10.000000,10000
3,21101,199,PickyFix,50,0.005800,6.000000,10000
3,21101,199,PickyFix,55,0.004100,14.000000,10000
3,21101,199,PickyFix,60,0.002000,3.000000,10000
3,21101,199,PickyFix,65,0.001300,4.000000,10000
3,21101,199,PickyFix,70,0.000900,3.000000,10000
3,21101,199,PickyFix,75,0.000400,2.000000,10000
3,21101,199,PickyFix,80,0.000300,2.000000,10000
3,21101,199,PickyFix,85,0.001600,5.000000,10000
3,21101,199,PickyFix,90,0.000400,2.000000,10000
3,21101,199,PickyFix,95,0.001800,9.000000,10000
3,21101,199,PickyFix,100,0.000600,1.000000,10000
3,21101,199,PickyFix,105,0.001900,3.000000,10000
3,21101,199,PickyFix,110,0.003400,5.000000,10000
3,21101,199,PickyFix,115,0.003700,4.000000,10000
3,21101,199,PickyFix,120,0.006400,7.000000,10000
3,21101,199,PickyFix,125,0.010800,20.000000,10000
3,21101,199,PickyFix,130,0.016100,26.000000,10000
3,21101,199,PickyFix,135,0.023700,19.000000,10000
3,21101,199,PickyFix,140,0.031200,19.000000,10000
3,21101,199,PickyFix,145,0.045300,22.000000,10000
3,21101,199,PickyFix,150,0.065900,25.000000,10000
3,21101,199,PickyFix,155,0.090900,31.000000,10000
3,21101,199,PickyFix,160,0.134100,28.000000,10000
3,21101,199,PickyFix,165,0.201400,65.000000,10000
3,21101,199,PickyFix,170,0.294300,45.000000,10000
3,21101,199,PickyFix,175,0.381300,37.000000,10000
3,21101,199,PickyFix,180,0.562700,41.000000,10000
3,21101,199,PickyFix,185,0.723600,76.000000,10000
3,21101,199,PickyFix,190,0.961200,58.000000,10000
3,21101,199,PickyFix,195,1.297300,57.000000,10000
3,19401,199,BGF,NA,156.000700,263.000000,10000
3,19401,199,PickyFix,5,244.552500,345.000000,10000
3,19401,199,PickyFix,10,231.611800,359.000000,10000
3,19401,199,PickyFix,15,214.700200,337.000000,10000
3,19401,199,PickyFix,20,200.365400,333.000000,10000
3,19401,199,PickyFix,25,192.355200,318.000000,10000
3,19401,199,PickyFix,30,184.908300,347.000000,10000
3,19401,199,PickyFix,35,176.098500,337.000000,10000
3,19401,199,PickyFix,40,173.151300,348.000000,10000
3,19401,199,PickyFix,45,169.995500,334.000000,10000
3,19401,199,PickyFix,50,168.290400,341.000000,10000
3,19401,199,PickyFix,55,167.991200,353.000000,10000
3,19401,199,PickyFix,60,168.169100,332.000000,10000
3,19401,199,PickyFix,65,170.046700,334.000000,10000
3,19401,199,PickyFix,70,172.078200,348.000000,10000
3,19401,199,PickyFix,75,175.692100,338.000000,10000
3,19401,199,PickyFix,80,180.849700,345.000000,10000
3,19401,199,PickyFix,85,184.714000,357.000000,10000
3,19401,199,PickyFix,90,190.516400,343.000000,10000
3,19401,199,PickyFix,95,196.826400,343.000000,10000
3,19401,199,PickyFix,100,202.194100,362.000000,10000
3,19401,199,PickyFix,105,208.301400,367.000000,10000
3,19401,199,PickyFix,110,213.606300,374.000000,10000
3,19401,199,PickyFix,115,218.752900,362.000000,10000
3,19401,199,PickyFix,120,225.196500,379.000000,10000
3,19401,199,PickyFix,125,231.930000,371.000000,10000
3,19401,199,PickyFix,130,237.191800,403.000000,10000
3,19401,199,PickyFix,135,242.624200,375.000000,10000
3,19401,199,PickyFix,140,247.862600,404.000000,10000
3,19401,199,PickyFix,145,253.656500,376.000000,10000
3,19401,199,PickyFix,150,258.597200,386.000000,10000
3,19401,199,PickyFix,155,262.501700,379.000000,10000
3,19401,199,PickyFix,160,267.123900,399.000000,10000
3,19401,199,PickyFix,165,271.491900,394.000000,10000
3,19401,199,PickyFix,170,275.244000,403.000000,10000
3,19401,199,PickyFix,175,278.555400,385.000000,10000
3,19401,199,PickyFix,180,282.630300,395.000000,10000
3,19401,199,PickyFix,185,285.764900,404.000000,10000
3,19401,199,PickyFix,190,289.715500,412.000000,10000
3,19401,199,PickyFix,195,292.179400,406.000000,10000
3,21201,199,BGF,NA,109.056700,155.000000,10000
3,21201,199,PickyFix,5,24.198600,88.000000,10000
3,21201,199,PickyFix,10,13.623100,62.000000,10000
3,21201,199,PickyFix,15,5.915200,45.000000,10000
3,21201,199,PickyFix,20,1.798600,42.000000,10000
3,21201,199,PickyFix,25,0.463600,24.000000,10000
3,21201,199,PickyFix,30,0.124100,32.000000,10000
3,21201,199,PickyFix,35,0.038100,10.000000,10000
3,21201,199,PickyFix,40,0.011500,11.000000,10000
3,21201,199,PickyFix,45,0.003000,5.000000,10000
3,21201,199,PickyFix,50,0.001900,9.000000,10000
3,21201,199,PickyFix,55,0.000600,1.000000,10000
3,21201,199,PickyFix,60,0.000100,1.000000,10000
3,21201,199,PickyFix,65,0.000000,0.000000,10000
3,21201,199,PickyFix,70,0.000500,4.000000,10000
3,21201,199,PickyFix,75,0.000100,1.000000,10000
3,21201,199,PickyFix,80,0.000100,1.000000,10000
3,21201,199,PickyFix,85,0.001600,10.000000,10000
3,21201,199,PickyFix,90,0.000100,1.000000,10000
3,21201,199,PickyFix,95,0.000200,1.000000,10000
3,21201,199,PickyFix,100,0.001800,15.000000,10000
3,21201,199,PickyFix,105,0.000800,5.000000,10000
3,21201,199,PickyFix,110,0.000400,1.000000,10000
3,21201,199,PickyFix,115,0.002000,6.000000,10000
3,21201,199,PickyFix,120,0.002200,3.000000,10000
3,21201,199,PickyFix,125,0.003200,8.000000,10000
3,21201,199,PickyFix,130,0.003800,14.000000,10000
3,21201,199,PickyFix,135,0.005700,10.000000,10000
3,21201,199,PickyFix,140,0.014300,17.000000,10000
3,21201,199,PickyFix,145,0.023300,41.000000,10000
3,21201,199,PickyFix,150,0.016800,16.000000,10000
3,21201,199,PickyFix,155,0.034400,22.000000,10000
3,21201,199,PickyFix,160,0.052800,32.000000,10000
3,21201,199,PickyFix,165,0.082400,32.000000,10000
3,21201,199,PickyFix,170,0.140400,29.000000,10000
3,21201,199,PickyFix,175,0.189100,45.000000,10000
3,21201,199,PickyFix,180,0.251200,29.000000,10000
3,21201,199,PickyFix,185,0.340700,29.000000,10000
3,21201,199,PickyFix,190,0.508700,38.000000,10000
3,21201,199,PickyFix,195,0.614400,34.000000,10000
3,21301,199,BGF,NA,110.146800,147.000000,10000
3,21301,199,PickyFix,5,22.871100,100.000000,10000
3,21301,199,PickyFix,10,12.405700,70.000000,10000
3,21301,199,PickyFix,15,5.394500,42.000000,10000
3,21301,199,PickyFix,20,1.640600,52.000000,10000
3,21301,199,PickyFix,25,0.380000,23.000000,10000
3,21301,199,PickyFix,30,0.085500,19.000000,10000
3,21301,199,PickyFix,35,0.021900,17.000000,10000
3,21301,199,PickyFix,40,0.005900,3.000000,10000
3,21301,199,PickyFix,45,0.001800,3.000000,10000
3,21301,199,PickyFix,50,0.001400,8.000000,10000
3,21301,199,PickyFix,55,0.000400,1.000000,10000
3,21301,199,PickyFix,60,0.000100,1.000000,10000
3,21301,199,PickyFix,65,0.000000,0.000000,10000
3,21301,199,PickyFix,70,0.000100,1.000000,10000
3,21301,199,PickyFix,75,0.000200,1.000000,10000
3,21301,199,PickyFix,80,0.000000,0.000000,10000
3,21301,199,PickyFix,85,0.000000,0.000000,10000
3,21301,199,PickyFix,90,0.000000,0.000000,10000
3,21301,199,PickyFix,95,0.000100,1.000000,10000
3,21301,199,PickyFix,100,0.000200,1.000000,10000
3,21301,199,PickyFix,105,0.000100,1.000000,10000
3,21301,199,PickyFix,110,0.000400,3.000000,10000
3,21301,199,PickyFix,115,0.000400,2.000000,10000
3,21301,199,PickyFix,120,0.000300,2.000000,10000
3,21301,199,PickyFix,125,0.000300,1.000000,10000
3,21301,199,PickyFix,130,0.001000,3.000000,10000
3,21301,199,PickyFix,135,0.003300,13.000000,10000
3,21301,199,PickyFix,140,0.004700,11.000000,10000
3,21301,199,PickyFix,145,0.003700,7.000000,10000
3,21301,199,PickyFix,150,0.006900,5.000000,10000
3,21301,199,PickyFix,155,0.015300,11.000000,10000
3,21301,199,PickyFix,160,0.018800,11.000000,10000
3,21301,199,PickyFix,165,0.030500,20.000000,10000
3,21301,199,PickyFix,170,0.046400,17.000000,10000
3,21301,199,PickyFix,175,0.064800,20.000000,10000
3,21301,199,PickyFix,180,0.112300,27.000000,10000
3,21301,199,PickyFix,185,0.131700,23.000000,10000
3,21301,199,PickyFix,190,0.208800,30.000000,10000
3,21301,199,PickyFix,195,0.293400,28.000000,10000
3,21401,199,BGF,NA,111.029100,150.000000,10000
3,21401,199,PickyFix,5,21.594600,83.000000,10000
3,21401,199,PickyFix,10,11.250700,62.000000,10000
3,21401,199,PickyFix,15,4.971000,40.000000,10000
3,21401,199,PickyFix,20,1.479700,28.000000,10000
3,21401,199,PickyFix,25,0.286300,17.000000,10000
3,21401,199,PickyFix,30,0.063700,17.000000,10000
3,21401,199,PickyFix,35,0.016900,22.000000,10000
3,21401,199,PickyFix,40,0.004500,4.000000,10000
3,21401,199,PickyFix,45,0.000500,1.000000,10000
3,21401,199,PickyFix,50,0.001200,5.000000,10000
3,21401,199,PickyFix,55,0.000100,1.000000,10000
3,21401,199,PickyFix,60,0.000000,0.000000,10000
3,21401,199,PickyFix,65,0.000400,4.000000,10000
3,21401,199,PickyFix,70,0.000000,0.000000,10000
3,21401,199,PickyFix,75,0.000000,0.000000,10000
3,21401,199,PickyFix,80,0.000000,0.000000,10000
3,21401,199,PickyFix,85,0.000000,0.000000,10000
3,21401,199,PickyFix,90,0.000000,0.000000,10000
3,21401,199,PickyFix,95,0.000000,0.000000,10000
3,21401,199,PickyFix,100,0.000000,0.000000,10000
3,21401,199,PickyFix,105,0.000000,0.000000,10000
3,21401,199,PickyFix,110,0.000100,1.000000,10000
3,21401,199,PickyFix,115,0.000200,1.000000,10000
3,21401,199,PickyFix,120,0.000000,0.000000,10000
3,21401,199,PickyFix,125,0.000000,0.000000,10000
3,21401,199,PickyFix,130,0.000300,1.000000,10000
3,21401,199,PickyFix,135,0.000700,4.000000,10000
3,21401,199,PickyFix,140,0.001200,5.000000,10000
3,21401,199,PickyFix,145,0.001500,3.000000,10000
3,21401,199,PickyFix,150,0.005300,14.000000,10000
3,21401,199,PickyFix,155,0.006400,14.000000,10000
3,21401,199,PickyFix,160,0.009000,8.000000,10000
3,21401,199,PickyFix,165,0.011500,10.000000,10000
3,21401,199,PickyFix,170,0.015400,14.000000,10000
3,21401,199,PickyFix,175,0.026400,11.000000,10000
3,21401,199,PickyFix,180,0.041700,18.000000,10000
3,21401,199,PickyFix,185,0.061700,18.000000,10000
3,21401,199,PickyFix,190,0.092500,34.000000,10000
3,21401,199,PickyFix,195,0.124900,19.000000,10000
3,21501,199,BGF,NA,111.677700,151.000000,10000
3,21501,199,PickyFix,5,20.603600,102.000000,10000
3,21501,199,PickyFix,10,10.446100,65.000000,10000
3,21501,199,PickyFix,15,4.671800,49.000000,10000
3,21501,199,PickyFix,20,1.293200,28.000000,10000
3,21501,199,PickyFix,25,0.220900,13.000000,10000
3,21501,199,PickyFix,30,0.049600,7.000000,10000
3,21501,199,PickyFix,35,0.008200,4.000000,10000
3,21501,199,PickyFix,40,0.001800,2.000000,10000
3,21501,199,PickyFix,45,0.000300,1.000000,10000
3,21501,199,PickyFix,50,0.000100,1.000000,10000
3,21501,199,PickyFix,55,0.000000,0.000000,10000
3,21501,199,PickyFix,60,0.000100,1.000000,10000
3,21501,199,PickyFix,65,0.000000,0.000000,10000
3,21501,199,PickyFix,70,0.000000,0.000000,10000
3,21501,199,PickyFix,75,0.000000,0.000000,10000
3,21501,199,PickyFix,80,0.000000,0.000000,10000
3,21501,199,PickyFix,85,0.000000,0.000000,10000
3,21501,199,PickyFix,90,0.000000,0.000000,10000
3,21501,199,PickyFix,95,0.000000,0.000000,10000
3,21501,199,PickyFix,100,0.000000,0.000000,10000
3,21501,199,PickyFix,105,0.000000,0.000000,10000
3,21501,199,PickyFix,110,0.000000,0.000000,10000
3,21501,199,PickyFix,115,0.000000,0.000000,10000
3,21501,199,PickyFix,120,0.000200,1.000000,10000
3,21501,199,PickyFix,125,0.000000,0.000000,10000
3,21501,199,PickyFix,130,0.000000,0.000000,10000
3,21501,199,PickyFix,135,0.000400,3.000000,10000
3,21501,199,PickyFix,140,0.000000,0.000000,10000
3,21501,199,PickyFix,145,0.000700,2.000000,10000
3,21501,199,PickyFix,150,0.001500,6.000000,10000
3,21501,199,PickyFix,155,0.001400,4.000000,10000
3,21501,199,PickyFix,160,0.002000,5.000000,10000
3,21501,199,PickyFix,165,0.004000,8.000000,10000
3,21501,199,PickyFix,170,0.006100,9.000000,10000
3,21501,199,PickyFix,175,0.013400,16.000000,10000
3,21501,199,PickyFix,180,0.018200,16.000000,10000
3,21501,199,PickyFix,185,0.021800,12.000000,10000
3,21501,199,PickyFix,190,0.033200,13.000000,10000
3,21501,199,PickyFix,195,0.055800,19.000000,10000
3,19501,199,BGF,NA,141.588900,261.000000,10000
3,19501,199,PickyFix,5,217.901000,323.000000,10000
3,19501,199,PickyFix,10,201.834600,317.000000,10000
3,19501,199,PickyFix,15,180.691600,306.000000,10000
3,19501,199,PickyFix,20,170.534600,297.000000,10000
3,19501,199,PickyFix,25,156.624900,291.000000,10000
3,19501,199,PickyFix,30,152.103700,303.000000,10000
3,19501,199,PickyFix,35,142.231200,293.000000,10000
3,19501,199,PickyFix,40,138.396200,304.000000,10000
3,19501,199,PickyFix,45,136.226000,308.000000,10000
3,19501,199,PickyFix,50,133.640000,315.000000,10000
3,19501,199,PickyFix,55,132.765100,293.000000,10000
3,19501,199,PickyFix,60,132.297100,306.000000,10000
3,19501,199,PickyFix,65,134.310500,302.000000,10000
3,19501,199,PickyFix,70,135.209400,300.000000,10000
3,19501,199,PickyFix,75,139.251900,316.000000,10000
3,19501,199,PickyFix,80,142.324500,327.000000,10000
3,19501,199,PickyFix,85,148.751900,312.000000,10000
3,19501,199,PickyFix,90,153.026000,340.000000,10000
3,19501,199,PickyFix,95,158.237200,320.000000,10000
3,19501,199,PickyFix,100,162.861800,343.000000,10000
3,19501,199,PickyFix,105,169.732400,327.000000,10000
3,19501,199,PickyFix,110,176.546900,346.000000,10000
3,19501,199,PickyFix,115,182.377400,333.000000,10000
3,19501,199,PickyFix,120,188.331000,335.000000,10000
3,19501,199,PickyFix,125,194.928200,333.000000,10000
3,19501,199,PickyFix,130,201.453900,356.000000,10000
3,19501,199,PickyFix,135,207.330600,375.000000,10000
3,19501,199,PickyFix,140,212.139900,353.000000,10000
3,19501,199,PickyFix,145,217.192000,337.000000,10000
3,19501,199,PickyFix,150,223.547100,359.000000,10000
3,19501,199,PickyFix,155,228.805100,353.000000,10000
3,19501,199,PickyFix,160,232.945600,364.000000,10000
3,19501,199,PickyFix,165,237.553700,356.000000,10000
3,19501,199,PickyFix,170,242.337500,375.000000,10000
3,19501,199,PickyFix,175,246.025200,356.000000,10000
3,19501,199,PickyFix,180,250.683800,358.000000,10000
3,19501,199,PickyFix,185,254.322800,362.000000,10000
3,19501,199,PickyFix,190,257.506300,385.000000,10000
3,19501,199,PickyFix,195,260.846300,383.000000,10000
3,19601,199,BGF,NA,130.260300,229.000000,10000
3,19601,199,PickyFix,5,192.224200,284.000000,10000
3,19601,199,PickyFix,10,172.284700,300.000000,10000
3,19601,199,PickyFix,15,152.031900,301.000000,10000
3,19601,199,PickyFix,20,141.831100,270.000000,10000
3,19601,199,PickyFix,25,126.503100,278.000000,10000
3,19601,199,PickyFix,30,121.284500,266.000000,10000
3,19601,199,PickyFix,35,112.383500,272.000000,10000
3,19601,199,PickyFix,40,106.007500,271.000000,10000
3,19601,199,PickyFix,45,103.420100,293.000000,10000
3,19601,199,PickyFix,50,100.220500,274.000000,10000
3,19601,199,PickyFix,55,99.023400,284.000000,10000
3,19601,199,PickyFix,60,98.870800,270.000000,10000
3,19601,199,PickyFix,65,99.245900,265.000000,10000
3,19601,199,PickyFix,70,101.579400,285.000000,10000
3,19601,199,PickyFix,75,104.090800,260.000000,10000
3,19601,199,PickyFix,80,108.444100,294.000000,10000
3,19601,199,PickyFix,85,113.242500,281.000000,10000
3,19601,199,PickyFix,90,117.201700,276.000000,10000
3,19601,199,PickyFix,95,123.183200,304.000000,10000
3,19601,199,PickyFix,100,129.087600,293.000000,10000
3,19601,199,PickyFix,105,134.666700,303.000000,10000
3,19601,199,PickyFix,110,141.087700,296.000000,10000
3,19601,199,PickyFix,115,147.634100,306.000000,10000
3,19601,199,PickyFix,120,154.035200,315.000000,10000
3,19601,199,PickyFix,125,160.839400,309.000000,10000
3,19601,199,PickyFix,130,165.434200,302.000000,10000
3,19601,199,PickyFix,135,173.009000,303.000000,10000
3,19601,199,PickyFix,140,178.316200,328.000000,10000
3,19601,199,PickyFix,145,184.310100,325.000000,10000
3,19601,199,PickyFix,150,190.662500,315.000000,10000
3,19601,199,PickyFix,155,195.989600,318.000000,10000
3,19601,199,PickyFix,160,201.595800,349.000000,10000
3,19601,199,PickyFix,165,205.949700,326.000000,10000
3,19601,199,PickyFix,170,210.329300,337.000000,10000
3,19601,199,PickyFix,175,215.698200,333.000000,10000
3,19601,199,PickyFix,180,220.059400,355.000000,10000
3,19601,199,PickyFix,185,223.771500,332.000000,10000
3,19601,199,PickyFix,190,227.983000,352.000000,10000
3,19601,199,PickyFix,195,231.111600,324.000000,10000
3,19701,199,BGF,NA,121.118900,218.000000,10000
3,19701,199,PickyFix,5,167.318800,287.000000,10000
3,19701,199,PickyFix,10,145.009100,273.000000,10000
3,19701,199,PickyFix,15,127.103500,246.000000,10000
3,19701,199,PickyFix,20,115.520300,255.000000,10000
3,19701,199,PickyFix,25,100.753400,240.000000,10000
3,19701,199,PickyFix,30,94.237600,244.000000,10000
3,19701,199,PickyFix,35,85.523400,237.000000,10000
3,19701,199,PickyFix,40,78.245400,239.000000,10000
3,19701,199,PickyFix,45,75.344500,248.000000,10000
3,19701,199,PickyFix,50,71.449300,256.000000,10000
3,19701,199,PickyFix,55,69.726200,239.000000,10000
3,19701,199,PickyFix,60,70.378100,255.000000,10000
3,19701,199,PickyFix,65,70.389600,250.000000,10000
3,19701,199,PickyFix,70,71.864900,241.000000,10000
3,19701,199,PickyFix,75,73.787300,252.000000,10000
3,19701,199,PickyFix,80,77.669700,253.000000,10000
3,19701,199,PickyFix,85,82.197700,263.000000,10000
3,19701,199,PickyFix,90,86.656600,269.000000,10000
3,19701,199,PickyFix,95,91.793200,255.000000,10000
3,19701,199,PickyFix,100,97.265000,263.000000,10000
3,19701,199,PickyFix,105,103.312000,262.000000,10000
3,19701,199,PickyFix,110,108.278300,292.000000,10000
3,19701,199,PickyFix,115,114.982700,270.000000,10000
3,19701,199,PickyFix,120,120.923300,268.000000,10000
3,19701,199,PickyFix,125,127.185000,277.000000,10000
3,19701,199,PickyFix,130,133.071100,288.000000,10000
3,19701,199,PickyFix,135,140.321700,278.000000,10000
3,19701,199,PickyFix,140,147.030200,288.000000,10000
3,19701,199,PickyFix,145,151.669700,273.000000,10000
3,19701,199,PickyFix,150,158.297200,289.000000,10000
3,19701,199,PickyFix,155,163.815000,301.000000,10000
3,19701,199,PickyFix,160,170.382200,302.000000,10000
3,19701,199,PickyFix,165,175.177800,290.000000,10000
3,19701,199,PickyFix,170,180.448500,299.000000,10000
3,19701,199,PickyFix,175,185.629500,298.000000,10000
3,19701,199,PickyFix,180,189.973400,315.000000,10000
3,19701,199,PickyFix,185,194.509700,308.000000,10000
3,19701,199,PickyFix,190,200.309100,321.000000,10000
3,19701,199,PickyFix,195,203.543900,331.000000,10000
3,19801,199,BGF,NA,114.127700,203.000000,10000
3,19801,199,PickyFix,5,143.364700,243.000000,10000
3,19801,199,PickyFix,10,121.172400,239.000000,10000
3,19801,199,PickyFix,15,105.874100,237.000000,10000
3,19801,199,PickyFix,20,90.985700,219.000000,10000
3,19801,199,PickyFix,25,78.702200,235.000000,10000
3,19801,199,PickyFix,30,69.073200,205.000000,10000
3,19801,199,PickyFix,35,62.016600,209.000000,10000
3,19801,199,PickyFix,40,53.770600,226.000000,10000
3,19801,199,PickyFix,45,50.452600,246.000000,10000
3,19801,199,PickyFix,50,47.613500,217.000000,10000
3,19801,199,PickyFix,55,45.494400,221.000000,10000
3,19801,199,PickyFix,60,44.470100,237.000000,10000
3,19801,199,PickyFix,65,45.596600,212.000000,10000
3,19801,199,PickyFix,70,46.899000,260.000000,10000
3,19801,199,PickyFix,75,49.630000,229.000000,10000
3,19801,199,PickyFix,80,52.629500,229.000000,10000
3,19801,199,PickyFix,85,55.145300,252.000000,10000
3,19801,199,PickyFix,90,59.968800,250.000000,10000
3,19801,199,PickyFix,95,63.456100,239.000000,10000
3,19801,199,PickyFix,100,68.978600,237.000000,10000
3,19801,199,PickyFix,105,73.643300,247.000000,10000
3,19801,199,PickyFix,110,80.623800,238.000000,10000
3,19801,199,PickyFix,115,85.828500,240.000000,10000
3,19801,199,PickyFix,120,92.200000,242.000000,10000
3,19801,199,PickyFix,125,98.313100,252.000000,10000
3,19801,199,PickyFix,130,103.416900,266.000000,10000
3,19801,199,PickyFix,135,110.014200,269.000000,10000
3,19801,199,PickyFix,140,116.456700,261.000000,10000
3,19801,199,PickyFix,145,122.367700,271.000000,10000
3,19801,199,PickyFix,150,128.334400,268.000000,10000
3,19801,199,PickyFix,155,133.108700,261.000000,10000
3,19801,199,PickyFix,160,139.561100,282.000000,10000
3,19801,199,PickyFix,165,145.494600,276.000000,10000
3,19801,199,PickyFix,170,150.548200,282.000000,10000
3,19801,199,PickyFix,175,156.533800,281.000000,10000
3,19801,199,PickyFix,180,161.988200,288.000000,10000
3,19801,199,PickyFix,185,165.863200,290.000000,10000
3,19801,199,PickyFix,190,171.977300,293.000000,10000
3,19801,199,PickyFix,195,176.113900,291.000000,10000
3,19901,199,BGF,NA,109.511500,190.000000,10000
3,19901,199,PickyFix,5,122.556400,220.000000,10000
3,19901,199,PickyFix,10,102.023700,220.000000,10000
